player_name,team,position,age,years,years_remaining,total_value,guaranteed,aav,signed_year,contract_type,is_active,source,fetched_at
Keldric Faulk,Titans,EDGE,22.0,4,4,17.054202,17.054202,4.263551,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Laiatu Latu,Colts,EDGE,26.0,4,2,17.031894,17.031894,4.257974,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
James Pearce Jr.,Falcons,EDGE,23.0,4,3,16.778874,16.778874,4.194719,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Will McDonald IV,Jets,EDGE,27.0,4,2,16.321664,16.321664,4.080416,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Bud Dupree,Chargers,EDGE,33.0,1,1,4.005,2.495,4.005,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Al-Quadin Muhammad,Buccaneers,EDGE,31.0,1,1,4.0,2.5,4.0,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Charles Omenihu,Commanders,EDGE,29.0,1,1,4.0,3.3,4.0,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Dallas Turner,Vikings,EDGE,23.0,4,2,15.766862,15.766862,3.941716,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Jared Verse,Browns,EDGE,26.0,4,2,15.134346,15.134346,3.783587,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Chop Robinson,Dolphins,EDGE,23.0,4,2,14.976228,14.976228,3.744057,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
T.J. Parker,Bills,EDGE,22.0,4,4,13.140746,13.140746,3.285187,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Jermaine Johnson II,Titans,EDGE,27.0,4,1,13.087444,13.087444,3.271861,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Myles Murphy,Bengals,EDGE,24.0,4,1,12.587256,12.587256,3.146814,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Cameron Thomas,Falcons,EDGE,26.0,1,1,3.095,2.5,3.095,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
