player_name,team,position,age,years,years_remaining,total_value,guaranteed,aav,signed_year,contract_type,is_active,source,fetched_at
Calen Bullock,Texans,S,23.0,4,2,5.856998,1.079636,1.46425,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Sydney Brown,Falcons,S,26.0,4,1,5.749106,1.181168,1.437277,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Tykee Smith,Buccaneers,S,25.0,4,2,5.687018,0.956012,1.421755,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Geno Stone,Bills,S,27.0,1,1,1.4025,0.1875,1.4025,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Jason Pinnock,Giants,S,27.0,1,1,1.4025,0.2,1.4025,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Jonathan Owens,Colts,S,31.0,1,1,1.4025,0.1875,1.4025,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Elijah Campbell,Giants,S,31.0,1,1,1.4025,0.05,1.4025,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Terrell Burgess,Saints,S,28.0,1,1,1.4025,0.025,1.4025,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Kyle Dugger,Bengals,S,30.0,1,1,1.4025,0.075,1.4025,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Zayne Anderson,Dolphins,S,29.0,1,1,1.4025,0.7525,1.4025,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Ronnie Harrison,Dolphins,S,29.0,1,1,1.4,0.0,1.4,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Kamren Kinchens,Rams,S,24.0,4,2,5.596312,0.890044,1.399078,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Genesis Smith,Chargers,S,22.0,4,4,5.407688,1.027688,1.351922,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Ji'Ayir Brown,49ers,S,26.0,4,1,5.395804,0.92422,1.348951,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Juanyeh Thomas,Colts,S,26.0,1,1,1.3325,0.4375,1.3325,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Jordan Battle,Bengals,S,26.0,4,1,5.325016,0.87274,1.331254,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Craig Woodson,Patriots,S,25.0,4,3,5.266456,1.066448,1.316614,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Mike Brown,Patriots,S,27.0,1,1,1.315,0.05,1.315,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Billy Bowman Jr.,Falcons,S,23.0,4,3,5.186152,0.986152,1.296538,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Lathan Ransom,Panthers,S,24.0,4,3,5.157116,0.957116,1.289279,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Malachi Moore,Jets,S,25.0,4,3,5.09814,0.89814,1.274535,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Damar Hamlin,Bills,S,28.0,1,1,1.265,0.025,1.265,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Kamari Ramsey,Texans,S,,4,4,4.94572,0.56572,1.23643,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Dalton Johnson,Raiders,S,23.0,4,4,4.899756,0.519756,1.224939,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Zakee Wheatley,Panthers,S,24.0,4,4,4.890452,0.510452,1.222613,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Michael Taaffe,Dolphins,S,,4,4,4.875812,0.495812,1.218953,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Dadrion Taylor-Demerson,Cardinals,S,25.0,4,2,4.866844,0.846844,1.216711,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
K'Von Wallace,Ravens,S,29.0,1,1,1.215,0.0,1.215,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Darrick Forrest,49ers,S,27.0,1,1,1.215,0.0,1.215,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Demetrius Flannigan-Fowles,Bills,S,30.0,1,1,1.215,0.0,1.215,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Jalon Kilgore,Bills,S,21.0,4,4,4.843324,0.463324,1.210831,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Evan Williams,Packers,S,25.0,4,2,4.82288,0.80288,1.20572,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Lorenzo Styles Jr.,Saints,S,24.0,4,4,4.800788,0.420788,1.200197,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Malik Mustapha,49ers,S,24.0,4,2,4.758936,0.738936,1.189734,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Dante Trader Jr.,Dolphins,S,23.0,4,3,4.614784,0.0,1.153696,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Marques Sigle,49ers,S,24.0,4,3,4.602376,0.402376,1.150594,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Chamarri Conner,Chiefs,S,26.0,4,1,4.591364,0.751364,1.147841,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Russ Yeast,Bengals,S,27.0,1,1,1.145,0.0,1.145,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Kaevon Merriweather,Texans,S,27.0,1,1,1.145,0.0,1.145,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Jerrick Reed,Titans,S,26.0,1,1,1.145,0.0,1.145,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Anthony Johnson Jr.,Bears,S,27.0,1,1,1.145,0.0,1.145,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Jaden Hicks,Chiefs,S,24.0,4,2,4.548708,0.528708,1.137177,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Robert Spears-Jennings,Steelers,S,,4,4,4.543928,0.163928,1.135982,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
V.J. Payne,Jets,S,22.0,4,4,4.538176,0.158176,1.134544,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Jordan Hancock,Bills,S,23.0,4,3,4.520216,0.320216,1.130054,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Cole Wisniewski,Eagles,S,24.0,4,4,4.506532,0.126532,1.126633,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Miles Scott,Broncos,S,24.0,4,4,4.503768,0.123768,1.125942,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Jay Ward,Vikings,S,26.0,4,1,4.493544,0.653544,1.123386,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Jaylen Reed,Texans,S,23.0,4,3,4.4438,0.2438,1.11095,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Rayuan Lane III,Jaguars,S,23.0,4,3,4.422176,0.222176,1.105544,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
